date,open,high,low,close,volume,sector
2005-12-23,21.0207,21.0534,20.9682,21.0276,4899479.8416863,XLF
2005-12-23,19.453,19.5641,19.453,19.5112,1468212.0,XLU
2005-12-23,17.3079,17.3079,17.2634,17.2763,435642.38094962,XLP
2005-12-23,28.3947,28.4176,28.3071,28.3778,1319292.9490082,XLY
2005-12-27,34.4892,34.4892,33.5794,33.7673,37784297.34264,XLE
2005-12-27,21.1384,21.1384,20.8456,20.8644,10337984.813791,XLF
2005-12-27,25.3227,25.4316,25.0264,25.059,383495.74006131,XLI
2005-12-27,19.3801,19.5112,19.3801,19.4777,3385801.0,XLU
2005-12-27,17.2999,17.3079,17.1244,17.1619,1168437.510211,XLP
2005-12-27,17.9913,18.0321,17.7724,17.7894,1768639.9132545,XLK
2005-12-27,24.0426,24.1197,23.7504,23.783,3574811.2942807,XLB
2005-12-27,26.7263,26.7263,26.3226,26.3396,526058.68451766,XLV
2005-12-27,28.5132,28.5132,28.1329,28.1329,736646.13450412,XLY
2005-12-28,28.2215,28.2733,28.1687,28.1867,746440.146944,XLY
2005-12-28,17.8311,17.839,17.7216,17.7456,1081719.0949221,XLK
2005-12-28,23.8225,24.0041,23.8225,23.9883,1041378.0300357,XLB
2005-12-28,33.9678,34.4764,33.9296,34.2789,28573521.443078,XLE
2005-12-28,20.8594,20.9406,20.805,20.8198,6233499.5868058,XLF
2005-12-28,25.0116,25.1463,24.9728,25.0987,672532.26843051,XLI
2005-12-28,17.2191,17.226,17.1619,17.1826,1033491.977463,XLP
2005-12-28,26.4466,26.4883,26.3326,26.3396,393146.3182206,XLV
2005-12-28,19.5051,19.5187,19.2954,19.3801,10304260.0,XLU
2005-12-29,23.932,24.0891,23.8777,23.9498,1177068.6649568,XLB
2005-12-29,17.1244,17.2053,17.1017,17.1393,1007053.7021181,XLP
2005-12-29,28.2305,28.3161,28.1777,28.1777,612256.85313883,XLY
2005-12-29,26.4714,26.4714,26.2334,26.2492,562174.42187019,XLV
2005-12-29,19.4212,19.4477,19.3174,19.3438,2219943.0,XLU
2005-12-29,20.8782,20.896,20.7654,20.7971,5120391.1177421,XLF
2005-12-29,17.7814,17.8142,17.6371,17.646,1959898.9109377,XLK
2005-12-29,34.1761,34.6046,33.9796,34.0128,18503292.237515,XLE
2005-12-29,25.1294,25.2493,25.0898,25.0898,494325.06932254,XLI
2005-12-30,17.6022,17.6022,17.5018,17.5276,1228022.0917415,XLK
2005-12-30,26.1928,26.1928,26.043,26.0846,507700.35549155,XLV
2005-12-30,33.8103,34.4207,33.6988,34.1576,17841490.946817,XLE
2005-12-30,23.8541,23.8541,23.7217,23.7424,915892.54600067,XLB
2005-12-30,24.9322,25.0264,24.9233,24.9491,1015599.2680736,XLI
2005-12-30,19.2127,19.3037,19.17,19.239,3749023.0,XLU
2005-12-30,28.0254,28.2035,27.9935,28.0095,958140.87466088,XLY
2005-12-30,17.0672,17.1244,17.0011,17.0011,380713.39587424,XLP
2005-12-30,20.6863,20.7733,20.6309,20.6863,7853956.200924,XLF
2006-01-03,17.016,17.1323,16.9203,17.1077,1880672.8039163,XLP
2006-01-03,34.3718,35.7775,34.3718,35.7775,35632028.806633,XLE
2006-01-03,20.6863,21.0712,20.6239,21.0336,22036938.102907,XLF
2006-01-03,23.6111,24.3162,23.6111,24.2461,7147319.8982346,XLB
2006-01-03,27.875,28.343,27.664,28.3071,1976319.4172104,XLY
2006-01-03,24.7509,25.1621,24.7093,25.1136,1582465.5562862,XLI
2006-01-03,26.1332,26.4714,26.043,26.404,1495729.9352097,XLV
2006-01-03,19.3594,19.6623,19.17,19.6105,6383581.0,XLU
2006-01-03,17.6112,17.9058,17.4789,17.8699,3229295.8411598,XLK
2006-01-04,24.1602,24.3952,24.1602,24.3952,3962869.2956716,XLB
2006-01-04,17.1165,17.1757,17.1165,17.1678,1540238.432857,XLP
2006-01-04,26.4209,26.6927,26.4209,26.6689,2627381.578661,XLV
2006-01-04,28.3071,28.3519,28.1499,28.333,3909273.386047,XLY
2006-01-04,25.2107,25.2404,25.1056,25.1809,4242993.1782018,XLI
2006-01-04,35.574,35.9457,35.2952,35.8811,29455815.823331,XLE
2006-01-04,17.9058,18.0808,17.8699,18.0808,3254694.6549192,XLK
2006-01-04,19.668,19.6861,19.374,19.6416,7640324.0,XLU
2006-01-04,21.0336,21.1128,20.9316,21.0158,23950097.86306,XLF
2006-01-05,24.4012,24.4012,24.2154,24.3557,2149450.0323685,XLB
2006-01-05,25.2404,25.2404,25.065,25.1383,486389.29654536,XLI
2006-01-05,28.3947,28.4535,28.2653,28.3599,741775.66188905,XLY
2006-01-05,17.1826,17.2053,17.0584,17.081,2474549.3579779,XLP
2006-01-05,35.9457,35.9838,35.0878,35.4253,34704369.188455,XLE
2006-01-05,26.9495,26.9495,26.5538,26.6004,1533549.625553,XLV
2006-01-05,18.0072,18.1933,18.0072,18.1644,1528859.8338841,XLK
2006-01-05,19.5904,19.7325,19.4868,19.5112,2540575.0,XLU
2006-01-05,21.0276,21.0998,20.902,21.086,7911975.6003784,XLF
2006-01-06,25.3227,25.3227,25.1136,25.2325,577693.57682434,XLI
2006-01-06,21.1078,21.2286,21.0405,21.2098,11693598.507304,XLF
2006-01-06,28.4893,28.6278,28.3599,28.5928,375494.06015684,XLY
2006-01-06,26.7085,26.8305,26.6341,26.7769,942312.21850167,XLV
2006-01-06,36.0034,36.3889,35.8273,36.2939,26727926.249969,XLE
2006-01-06,17.1471,17.1619,17.0446,17.1531,1550243.0364376,XLP
2006-01-06,18.2838,18.4669,18.2351,18.4519,5376038.3564747,XLK
2006-01-06,19.6105,19.7253,19.5112,19.7197,1532343.0,XLU
2006-01-06,24.5296,24.7102,24.4683,24.6145,1065224.1401981,XLB
2006-01-09,26.8553,26.9237,26.7769,26.8969,757232.67602873,XLV
2006-01-09,18.4669,18.5245,18.3813,18.5097,2931321.6217873,XLK
2006-01-09,21.2166,21.3028,21.182,21.2701,10246589.733327,XLF
2006-01-09,19.6824,19.7125,19.5323,19.596,3263748.0,XLU
2006-01-09,17.1323,17.2496,17.1165,17.2338,2348239.4631878,XLP
2006-01-09,24.6303,24.6924,24.5532,24.6055,1127076.7921551,XLB
2006-01-09,25.1294,25.4494,25.1056,25.4406,1209172.3759356,XLI
2006-01-09,28.6178,28.8836,28.6098,28.8836,760308.05072387,XLY
2006-01-09,36.2881,36.4514,35.9027,36.2538,22440622.979581,XLE
2006-01-10,27.0924,27.0924,26.7085,26.8027,1001165.1415895,XLV
2006-01-10,17.1915,17.2122,17.1323,17.1915,1568048.7159705,XLP
2006-01-10,36.2538,36.8378,36.1883,36.647,25768737.096274,XLE
2006-01-10,19.4923,19.6751,19.4821,19.6288,4047135.0,XLU
2006-01-10,28.797,28.9503,28.7602,28.8925,614938.63072211,XLY
2006-01-10,21.3226,21.3275,21.1384,21.2889,10378094.645772,XLF
2006-01-10,25.2493,25.3821,25.2493,25.3672,958294.77328588,XLI
2006-01-10,18.4191,18.5097,18.3813,18.4917,2888395.9178683,XLK
2006-01-10,24.4417,24.5038,24.0506,24.4495,3683461.0134188,XLB
2006-01-11,19.5587,19.668,19.5441,19.596,3849044.0,XLU
2006-01-11,21.1494,21.4136,21.1494,21.4057,11435177.484869,XLF
2006-01-11,25.3375,25.4237,25.2979,25.3821,745701.24398696,XLI
2006-01-11,36.4915,36.9659,36.0494,36.8065,29038825.908642,XLE
2006-01-11,17.1531,17.2191,17.1471,17.2053,990067.37386158,XLP
2006-01-11,24.3063,24.4357,24.2461,24.2629,3557844.9018322,XLB
2006-01-11,18.5335,18.7097,18.5097,18.6679,2793124.7362845,XLK
2006-01-11,26.7185,26.8394,26.6767,26.7353,1235010.0037941,XLV
2006-01-11,29.1593,29.2769,28.8746,29.0359,1055483.3744672,XLY
2006-01-12,19.5814,19.697,19.5587,19.596,3302588.0,XLU
2006-01-12,25.3989,25.3989,25.1621,25.1978,1633345.1331674,XLI
2006-01-12,28.9742,28.9742,28.7512,28.779,371529.64962457,XLY
2006-01-12,37.1019,37.3689,36.4514,36.5385,32874376.218648,XLE
2006-01-12,21.3226,21.3512,21.2226,21.2552,8933848.652221,XLF
2006-01-12,17.1393,17.2122,17.1165,17.1619,2042602.170161,XLP
2006-01-12,24.255,24.255,23.9232,23.9232,2597449.8780442,XLB
2006-01-12,18.6847,18.7097,18.5415,18.5683,1938077.2391716,XLK
2006-01-12,26.6509,26.7769,26.6509,26.7085,666267.80098837,XLV
2006-01-13,23.6911,24.0832,23.6911,23.9795,1624554.1013598,XLB
2006-01-13,18.998,19.7453,18.998,19.7325,2694769.0,XLU
2006-01-13,21.5165,21.5165,21.182,21.2424,9362649.5552623,XLF
2006-01-13,17.1531,17.226,17.1077,17.1393,1898206.7184218,XLP
2006-01-13,18.5863,18.6191,18.4749,18.5603,1730246.1939512,XLK
2006-01-13,36.2196,37.0501,36.2196,36.9718,26084102.989606,XLE
2006-01-13,28.8328,28.8567,28.6914,28.788,490553.36700114,XLY
2006-01-13,24.9412,25.1809,24.9412,25.1056,1137386.0798532,XLI
2006-01-13,27.2302,27.2302,26.5538,26.6927,1068290.8068598,XLV
2006-01-17,21.1186,21.1186,20.9831,21.0207,9122607.9952899,XLF
2006-01-17,19.7325,19.9483,19.618,19.941,11799560.0,XLU
2006-01-17,28.6824,28.7342,28.567,28.6366,284329.69290284,XLY
2006-01-17,37.545,37.8219,37.4267,37.7876,22680570.289384,XLE
2006-01-17,17.0081,17.1017,17.0081,17.0722,1080619.8865861,XLP
2006-01-17,25.3058,25.3058,24.9005,24.9808,1116101.8992481,XLI
2006-01-17,23.8393,24.0832,23.7987,24.0041,1572780.0232039,XLB
2006-01-17,26.5052,26.6431,26.5052,26.6173,1293499.9546473,XLV
2006-01-17,18.9733,18.9733,18.3077,18.3723,2839505.9653996,XLK
2006-01-18,23.9142,23.9637,23.6911,23.7682,2305160.0990239,XLB
2006-01-18,17.0524,17.1531,17.0446,17.1471,1601749.6074562,XLP
2006-01-18,19.7955,20.0658,19.7955,19.9857,14113490.0,XLU
2006-01-18,26.6431,26.7185,26.5795,26.6599,1476151.6161725,XLV
2006-01-18,28.4445,28.7184,28.4176,28.5401,1414189.707835,XLY
2006-01-18,20.902,21.1316,20.8861,20.9604,13494383.638928,XLF
2006-01-18,18.0152,18.2161,18.0072,18.1554,5200044.779582,XLK
2006-01-18,24.7975,25.0522,24.7975,25.0116,1169248.2630626,XLI
2006-01-18,37.7123,37.7818,36.7918,37.3122,31830501.40278,XLE
2006-01-19,21.0464,21.0464,20.8644,20.896,9608052.9707341,XLF
2006-01-19,28.6506,28.8746,28.6178,28.7512,760896.63561668,XLY
2006-01-19,26.8166,26.8969,26.5706,26.8027,3403095.5909732,XLV
2006-01-19,37.0814,38.223,37.0814,38.127,38900784.549994,XLE
2006-01-19,20.1878,20.2159,19.9237,20.1633,12720170.0,XLU
2006-01-19,25.1215,25.1711,24.963,25.1294,1631073.2999585,XLI
2006-01-19,23.8777,24.1335,23.8461,24.0189,3682951.6672295,XLB
2006-01-19,18.2659,18.4002,18.1744,18.3176,4604574.7672458,XLK
2006-01-19,17.0672,17.1826,17.0672,17.1619,1592433.5428813,XLP
2006-01-20,18.2261,18.2838,17.8062,17.839,3897379.1221959,XLK
2006-01-20,25.0353,25.0898,24.535,24.5854,3495403.6179403,XLI
2006-01-20,20.8891,20.8891,20.4438,20.4567,33552645.483481,XLF
2006-01-20,23.9953,24.1118,23.5953,23.6111,4269444.0581757,XLB
2006-01-20,28.7512,28.7512,28.2305,28.2653,1125894.5999888,XLY
2006-01-20,20.2232,20.296,19.9164,20.0464,6623278.0,XLU
2006-01-20,38.6318,39.0456,38.0195,38.2973,42304321.339386,XLE
2006-01-20,26.8097,26.8097,26.281,26.29,3733976.0388436,XLV
2006-01-20,17.1915,17.1915,16.9124,16.9124,11401863.187621,XLP
2006-01-23,16.9489,17.0081,16.9065,16.9282,1953968.2374055,XLP
2006-01-23,23.6042,24.0041,23.6042,23.932,2204922.1866343,XLB
2006-01-23,17.8978,17.9146,17.7554,17.7724,2177505.5344178,XLK
2006-01-23,28.3071,28.3689,28.1867,28.2484,921420.60999164,XLY
2006-01-23,24.6152,24.7004,24.5766,24.6003,1587248.4161605,XLI
2006-01-23,38.2914,38.9028,37.9579,38.7198,31892366.436544,XLE
2006-01-23,20.3785,20.6516,20.3547,20.5141,16974877.626891,XLF
2006-01-23,26.3326,26.3484,26.159,26.273,1319410.1226675,XLV
2006-01-23,20.622,20.622,19.9537,20.0155,10058526.0,XLU
2006-01-24,17.855,17.9734,17.8142,17.8311,2722655.3405466,XLK
2006-01-24,24.7093,24.852,24.6697,24.7807,2065328.5155451,XLI
2006-01-24,23.9232,24.2293,23.9232,24.2006,4562243.1833852,XLB
2006-01-24,20.5745,20.707,20.5685,20.6011,21091456.839293,XLF
2006-01-24,38.3716,38.8362,38.3657,38.4871,29013344.253681,XLE
2006-01-24,17.016,17.0238,16.9282,16.9863,1636957.3751754,XLP
2006-01-24,26.2156,26.281,26.0926,26.1501,1427268.3304645,XLV
2006-01-24,20.0846,20.205,20.0275,20.195,3600864.0,XLU
2006-01-24,28.3947,28.5401,28.343,28.5302,831774.9122904,XLY
2006-01-25,17.9058,17.9146,17.7554,17.8878,2211134.0864859,XLK
2006-01-25,38.8392,38.9028,37.3064,37.681,54645250.608097,XLE
2006-01-25,26.2334,26.29,26.0182,26.1164,1733101.6776283,XLV
2006-01-25,24.4268,24.5138,24.2372,24.3162,2386777.0033122,XLB
2006-01-25,28.5302,28.6008,28.3161,28.4276,1468980.3322424,XLY
2006-01-25,17.016,17.0238,16.94,17.0011,1549282.7324044,XLP
2006-01-25,20.6447,20.7001,20.5615,20.6447,10965350.201988,XLF
2006-01-25,24.9233,24.9233,24.7004,24.7737,1113205.3371381,XLI
2006-01-25,20.0532,20.2797,19.7955,19.9164,6799508.0,XLU
2006-01-26,17.9824,18.0629,17.9058,18.0072,2539985.9060761,XLK
2006-01-26,17.0446,17.1323,17.0011,17.0376,1684087.3123957,XLP
2006-01-26,19.9976,20.0701,19.6486,19.7398,5120796.0,XLU
2006-01-26,20.8337,21.0682,20.7733,20.996,18189797.687253,XLF
2006-01-26,26.1848,26.3484,26.1768,26.2492,1485155.3441055,XLV
2006-01-26,28.549,28.6098,28.4356,28.549,398688.92522446,XLY
2006-01-26,24.7807,25.0522,24.7807,25.0522,1035876.2120983,XLI
2006-01-26,24.7793,24.7793,24.3557,24.6055,2989976.5568373,XLB
2006-01-26,37.5852,37.8493,37.0354,37.8013,39813278.463634,XLE
2006-01-27,19.8445,19.9811,19.7654,19.85,3728625.0,XLU
2006-01-27,20.9682,21.2028,20.896,21.0158,15426379.619683,XLF
2006-01-27,18.2002,18.3077,18.1047,18.2092,2837956.1050586,XLK
2006-01-27,25.1552,25.1552,24.956,25.1056,728577.21286519,XLI
2006-01-27,38.0948,38.6386,38.0253,38.4607,33695989.379484,XLE
2006-01-27,17.1077,17.1915,17.016,17.1757,1441191.2349313,XLP
2006-01-27,26.281,26.5935,26.281,26.5538,1494152.0142451,XLV
2006-01-27,28.558,28.8238,28.5401,28.6746,339586.36405122,XLY
2006-01-27,24.6924,24.8248,24.567,24.7793,2652666.8529069,XLB
2006-01-30,20.996,21.0158,20.9465,20.9465,9058617.3926415,XLF
2006-01-30,28.333,28.779,28.333,28.6098,673227.61892064,XLY
2006-01-30,17.081,17.2053,17.081,17.1077,1049658.9544431,XLP
2006-01-30,25.0214,25.1621,24.963,25.1621,1479193.5291433,XLI
2006-01-30,19.7799,19.8755,19.7069,19.7125,2218311.0,XLU
2006-01-30,24.7547,24.8979,24.728,24.8495,6294550.8381226,XLB
2006-01-30,18.2092,18.3077,18.1833,18.2659,4495710.6471072,XLK
2006-01-30,26.6341,26.7185,26.404,26.4308,1188918.5795247,XLV
2006-01-30,38.9087,39.565,38.8362,39.344,42490653.513342,XLE
2006-01-31,24.8821,25.0381,24.7399,24.889,2868446.3535486,XLB
2006-01-31,25.9944,26.4883,25.9944,26.4209,2882502.6633563,XLV
2006-01-31,18.2659,18.2749,18.1127,18.1127,1315661.5680275,XLK
2006-01-31,25.0898,25.1711,24.9966,25.0214,943560.65821859,XLI
2006-01-31,20.9604,21.0068,20.8456,20.8723,20075401.390562,XLF
2006-01-31,19.7253,19.8181,19.6562,19.7026,4367768.0,XLU
2006-01-31,28.5212,28.6098,28.4176,28.5052,1074139.3058649,XLY
2006-01-31,17.0672,17.0948,16.9775,17.0327,1295706.6949856,XLP
2006-01-31,39.207,39.344,38.8803,39.1444,25877886.210392,XLE
2006-02-01,18.0152,18.2659,18.0152,18.2261,3674765.1029837,XLK
2006-02-01,20.8594,20.9534,20.7585,20.8594,16757186.899926,XLF
2006-02-01,19.7907,19.829,19.6105,19.7589,4543669.0,XLU
2006-02-01,24.9412,25.282,24.9412,25.2325,2297939.6103106,XLI
2006-02-01,24.9047,25.0075,24.7793,24.9611,2048067.8631321,XLB
2006-02-01,26.5538,26.6689,26.4883,26.5875,1790862.6592434,XLV
2006-02-01,16.9775,17.1077,16.9775,17.0722,2323444.9606387,XLP
2006-02-01,28.4535,28.6456,28.4445,28.6008,977960.9185001,XLY
2006-02-01,39.16,39.4222,38.1966,38.219,47864249.569159,XLE
2006-02-02,38.2415,38.4205,37.3387,37.8336,52999821.246769,XLE
2006-02-02,18.1833,18.2261,17.9634,17.9734,2883391.5374287,XLK
2006-02-02,26.6767,26.6767,26.3058,26.3722,1095042.8688132,XLV
2006-02-02,20.8456,20.8723,20.6823,20.711,22070923.131611,XLF
2006-02-02,17.1393,17.1531,17.0011,17.0672,2987598.1254794,XLP
2006-02-02,28.549,28.6746,28.4356,28.567,877818.12060306,XLY
2006-02-02,19.6897,19.8181,19.4148,19.4994,9025324.0,XLU
2006-02-02,25.1056,25.2899,24.9491,25.0214,1233101.8141331,XLI
2006-02-02,24.9778,25.0914,24.567,24.5887,4581369.487209,XLB
2006-02-03,17.8878,17.9465,17.8212,17.847,1828975.9160235,XLK
2006-02-03,20.7733,20.7852,20.5002,20.6309,18990148.094293,XLF
2006-02-03,26.3326,26.4546,26.1997,26.3226,1001291.1736154,XLV
2006-02-03,19.5051,19.5112,19.2629,19.4012,4122518.0,XLU
2006-02-03,24.9878,25.0898,24.9005,24.963,965852.07540411,XLI
2006-02-03,28.4087,28.5052,28.333,28.4276,719395.37420721,XLY
2006-02-03,24.5582,24.6055,24.332,24.3696,3565750.4002414,XLB
2006-02-03,37.8493,37.9383,37.2995,37.4893,30727264.124413,XLE
2006-02-03,16.9065,17.0376,16.9065,16.9549,2142330.8087522,XLP
2006-02-06,17.839,17.8798,17.7138,17.7972,1766614.6417972,XLK
2006-02-06,16.8976,16.9943,16.8848,16.9203,1376524.3410596,XLP
2006-02-06,24.9233,25.059,24.9154,25.0522,684871.42116787,XLI
2006-02-06,37.8571,38.4607,37.816,38.223,32368272.072048,XLE
2006-02-06,19.3301,19.5759,19.3301,19.5187,4012542.0,XLU
2006-02-06,26.2254,26.2334,26.0023,26.0846,1124597.8830236,XLV
2006-02-06,28.4087,28.4535,28.3161,28.4176,929230.91054876,XLY
2006-02-06,24.5532,24.8326,24.5206,24.81,3702966.0358804,XLB
2006-02-06,20.6091,20.7001,20.6091,20.6863,11350058.786708,XLF
2006-02-07,25.0442,25.0987,24.8351,24.8688,817997.21389007,XLI
2006-02-07,19.4394,19.7325,19.3438,19.4012,2875241.0,XLU
2006-02-07,26.1074,26.2076,25.9855,26.043,1615633.7799177,XLV
2006-02-07,28.343,28.4614,28.1777,28.2484,2190591.4372917,XLY
2006-02-07,16.9065,16.9282,16.8108,16.8414,1429681.7832143,XLP
2006-02-07,37.816,37.816,36.4729,36.6294,53783725.115841,XLE
2006-02-07,24.6698,24.7547,23.9142,24.1602,7782784.4569871,XLB
2006-02-07,17.7386,17.855,17.7138,17.7456,4203701.6813818,XLK
2006-02-07,20.6555,20.7298,20.5427,20.5477,11276118.536633,XLF
2006-02-08,20.5259,20.707,20.5259,20.6823,14023616.76411,XLF
2006-02-08,26.0103,26.3802,25.9131,26.3802,1870028.9201436,XLV
2006-02-08,36.7224,36.83,35.8439,36.6334,65234843.089877,XLE
2006-02-08,19.3546,19.9811,19.3174,19.3938,3351210.0,XLU
2006-02-08,16.7961,16.9549,16.7961,16.9124,2442218.4461636,XLP
2006-02-08,17.8212,18.1127,17.8142,18.0868,2308074.735013,XLK
2006-02-08,24.8768,25.0353,24.8113,24.9878,1219249.7880149,XLI
2006-02-08,28.2035,28.4804,28.2035,28.4445,687568.60031913,XLY
2006-02-08,24.1513,24.2461,23.9715,24.2006,3082812.2413069,XLB
2006-02-09,19.3546,19.5814,19.3493,19.4658,5021106.0,XLU
2006-02-09,18.1306,18.2351,18.0002,18.0072,1555085.8428838,XLK
2006-02-09,24.2945,24.6055,24.2224,24.2787,2702147.3542859,XLB
2006-02-09,36.9982,37.3064,35.7236,35.798,46027636.235172,XLE
2006-02-09,24.956,25.2404,24.956,25.1294,631720.01107787,XLI
2006-02-09,20.6863,20.8861,20.6823,20.7298,9854071.7970616,XLF
2006-02-09,16.9282,17.0238,16.8778,16.9617,1726555.6681585,XLP
2006-02-09,28.4445,28.6008,28.4276,28.4356,558399.32662472,XLY
2006-02-09,26.3802,26.6004,26.3802,26.404,1814212.8647528,XLV
2006-02-10,16.9203,17.0011,16.8778,16.94,706484.62404118,XLP
2006-02-10,35.9163,36.0992,35.0262,35.6708,63903005.944943,XLE
2006-02-10,20.707,20.8644,20.6091,20.8525,8146509.788984,XLF
2006-02-10,25.3296,25.3732,25.072,25.2979,1211439.162869,XLI
2006-02-10,28.4087,28.5928,28.3251,28.5401,528907.80849735,XLY
2006-02-10,19.4285,19.6288,19.3594,19.4777,6148780.0,XLU
2006-02-10,18.0072,18.1554,17.8978,18.1475,2412163.6369415,XLK
2006-02-10,26.2492,26.3554,26.1253,26.3484,987670.64050832,XLV
2006-02-10,24.2461,24.3557,23.8866,24.2293,3712025.9173031,XLB
2006-02-13,25.2741,25.3732,25.072,25.3296,488404.77896123,XLI
2006-02-13,28.5302,28.5302,28.3519,28.4714,349031.84584639,XLY
2006-02-13,18.0321,18.0958,17.9146,17.9824,2233071.3444643,XLK
2006-02-13,16.94,16.9943,16.8335,16.9203,992260.76100376,XLP
2006-02-13,19.4012,19.5441,19.4012,19.453,2631300.0,XLU
2006-02-13,24.1118,24.2985,23.941,23.9883,5626448.6312048,XLB
2006-02-13,26.3326,26.3396,26.1848,26.3138,783859.71421251,XLV
2006-02-13,35.7452,36.1883,35.3509,35.527,34496684.397666,XLE
2006-02-13,20.805,20.8337,20.6823,20.7733,22419659.991828,XLF
2006-02-14,16.9124,17.1323,16.9124,17.1323,1087606.681505,XLP
2006-02-14,18.0231,18.2838,17.9913,18.2261,2078659.2210358,XLK
2006-02-14,26.8553,26.8553,26.3554,26.5706,1094801.8955797,XLV
2006-02-14,25.3514,25.6714,25.2325,25.6298,836885.42291016,XLI
2006-02-14,34.9646,35.4732,34.8129,35.126,45440368.222972,XLE
2006-02-14,28.4893,28.797,28.4017,28.788,506990.55432334,XLY
2006-02-14,20.805,21.1078,20.7852,21.0207,23217560.881767,XLF
2006-02-14,24.0189,24.6628,24.0189,24.6303,4281559.0041174,XLB
2006-02-14,19.5259,19.5259,19.1818,19.4332,4411981.0,XLU
2006-02-15,35.3373,35.6434,34.6887,34.9333,76640599.915155,XLE
2006-02-15,21.0464,21.1632,20.9682,21.1424,20699237.00845,XLF
2006-02-15,24.6628,25.045,24.3063,24.5206,3409788.1920331,XLB
2006-02-15,26.5706,26.7621,26.528,26.7263,1185031.7518448,XLV
2006-02-15,18.2261,18.3485,18.2092,18.3256,2438876.1131299,XLK
2006-02-15,17.0584,17.2408,17.0584,17.2408,2073017.5441521,XLP
2006-02-15,19.4012,19.6105,19.3546,19.4658,4717764.0,XLU
2006-02-15,28.7512,28.9334,28.6506,28.9185,701213.52483927,XLY
2006-02-15,25.5674,25.7111,25.5128,25.7021,973156.05449459,XLI
2006-02-16,24.5038,24.8426,24.4683,24.8426,3372680.8538488,XLB
2006-02-16,26.7353,26.9148,26.6599,26.8969,1412069.8763927,XLV
2006-02-16,18.4281,18.5245,18.3723,18.4917,1890147.154813,XLK
2006-02-16,28.8925,29.019,28.8746,29.0101,831774.9122904,XLY
2006-02-16,17.1531,17.3237,17.1531,17.3237,1131859.7628203,XLP
2006-02-16,19.3801,20.0413,19.3801,19.618,1949410.0,XLU
2006-02-16,35.2757,35.7921,35.2619,35.7393,39971913.675469,XLE
2006-02-16,21.1316,21.2701,21.1078,21.2701,12034217.805283,XLF
2006-02-16,25.822,25.822,25.604,25.7735,828452.08737332,XLI
2006-02-17,28.9413,28.9503,28.8328,28.8418,860687.88963576,XLY
2006-02-17,25.7665,25.8765,25.6853,25.8379,1162957.5760831,XLI
2006-02-17,18.4519,18.4519,18.3485,18.3913,1377783.6290495,XLK
2006-02-17,19.8882,19.8882,19.3938,19.7955,6959743.0,XLU
2006-02-17,24.889,24.9186,24.7477,24.8178,2297379.1524662,XLB
2006-02-17,17.2634,17.3355,17.2408,17.2496,963765.9950789,XLP
2006-02-17,26.7531,26.9069,26.7442,26.8811,919572.00799778,XLV
2006-02-17,36.4661,36.647,35.7775,35.9907,34771236.297873,XLE
2006-02-17,21.2622,21.3077,21.1128,21.182,11781010.0909,XLF
2006-02-21,17.2496,17.2911,17.1619,17.226,1542843.5237346,XLP
2006-02-21,28.9254,28.9831,28.6178,28.6824,361617.11667726,XLY
2006-02-21,19.829,19.9811,19.7398,19.8236,5389218.0,XLU
2006-02-21,21.1424,21.2424,21.093,21.1186,18099327.238862,XLF
2006-02-21,25.8854,25.8934,25.6615,25.7368,1273403.3884099,XLI
2006-02-21,36.5922,36.9982,36.3967,36.696,30749797.488718,XLE
2006-02-21,26.9237,26.9832,26.6847,26.7442,842469.6475543,XLV
2006-02-21,18.3415,18.3723,18.1306,18.1933,2395586.5639168,XLK
2006-02-21,24.9778,25.0154,24.728,24.8248,2781211.4519277,XLB
2006-02-22,21.3512,21.5442,21.1702,21.5165,27850824.496849,XLF
2006-02-22,26.7005,27.01,26.7005,26.9733,780452.81648738,XLV
2006-02-22,18.1644,18.3415,18.1047,18.2838,2002467.8052453,XLK
2006-02-22,19.941,19.9857,19.8236,19.9,2731160.0,XLU
2006-02-22,36.3889,36.4231,35.8401,36.0112,35769006.758565,XLE
2006-02-22,24.9107,25.0776,24.8426,24.9275,2490457.8124088,XLB
2006-02-22,28.7184,28.9334,28.7184,28.9005,340172.94012186,XLY
2006-02-22,17.2338,17.3808,17.2338,17.367,2318651.552862,XLP
2006-02-22,25.8448,26.0271,25.8448,26.0014,1829188.055728,XLI
2006-02-23,24.9364,25.045,24.7547,24.8021,3170804.5802032,XLB
2006-02-23,28.7701,28.9663,28.7422,28.7422,612839.41156516,XLY
2006-02-23,19.9164,19.9537,19.8063,19.8755,3175635.0,XLU
2006-02-23,21.5244,21.5818,21.3384,21.4403,11349141.228323,XLF
2006-02-23,18.2161,18.3256,18.1744,18.1933,1999845.5058745,XLK
2006-02-23,35.9213,36.4514,35.3705,35.9692,42685082.241391,XLE
2006-02-23,17.3946,17.4302,17.3079,17.3739,1790805.7880517,XLP
2006-02-23,25.932,26.045,25.8854,25.9172,657168.3781867,XLI
2006-02-23,26.9069,26.9733,26.7938,26.8711,961645.53128042,XLV
2006-02-24,25.8676,26.0093,25.7883,25.932,732225.67001761,XLI
2006-02-24,24.9047,24.9522,24.728,24.8732,2484842.8529265,XLB
2006-02-24,18.2002,18.2261,18.1127,18.2002,1786169.8187066,XLK
2006-02-24,17.2999,17.3513,17.2556,17.2852,666075.80100417,XLP
2006-02-24,36.6608,36.7478,36.3643,36.4093,24325548.819859,XLE
